,qrCode,location,sublocation,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,totalStandCount,block,row,range,plotNumber,genotype,plantingDate,anthesisDate,silkDate,daysToAnthesis,daysToSilk,anthesisSilkingInterval,GDDToAnthesis,GDDToSilk,anthesisSilkingIntervalGDD,earHeight,flagLeafHeight,plantDensity,combineYield,yieldPerAcre,combineMoisture,combineTestWeight,earLength,earFillLength,earWidth,shelledCobWidth,kernelsPerRow,kernelRowNumber,kernelsPerEar,hundredKernelMass,kernelMassPerEar,shelledCobMass,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,kernelColor,percentLodging,harvestDate,notes,rangeRow
2051,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT454$ROW6$RANGE31$PHW52 X LH185,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,5.0,6,31,454.0,PHW52 X LH185,2022-05-17,2022-07-22,2022-07-21,66.0,65.0,-1.0,1330.21,1307.06,-23.15,120.0,280.0,33000.0,21.23,189.0,15.4,58.9,18.0,17.6,4.9,3.0,38.8,16.5,558.0,36.7,216.8,24.2,2.65,69.59,8.83,3.98,0.74,1.01,yellow,0.0,11/01/2022 9:6:44,NA,31-6
2052,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT455$ROW7$RANGE31$PHK56 X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,64.0,5.0,7,31,455.0,PHK56 X 3IIH6,2022-05-17,2022-07-22,2022-07-20,66.0,64.0,-2.0,1330.21,1285.07,-45.15,130.0,270.0,32000.0,21.97,201.21,12.9,60.4,16.2,15.8,4.0,2.5,34.8,14.5,497.0,28.9,145.2,18.8,3.76,70.04,8.35,2.75,0.82,0.89,yellow,0.0,11/01/2022 9:44:28,NA,31-7
2053,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT456$ROW8$RANGE31$LH82 X W606S,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,5.0,8,31,456.0,LH82 X W606S,2022-05-17,2022-07-25,2022-07-22,69.0,66.0,-3.0,1406.62,1330.21,-76.4,110.0,260.0,33000.0,21.75,194.28,15.1,58.8,16.6,15.2,4.1,2.9,30.8,18.5,456.0,25.8,119.5,18.6,4.15,72.2,8.75,4.38,0.15,0.83,orange,0.0,11/01/2022 10:53:15,NA,31-8
2054,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT465$ROW1$RANGE32$B37 X MO17,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,70.0,5.0,1,32,465.0,B37 X MO17,2022-05-17,2022-08-01,2022-07-22,76.0,66.0,-10.0,1553.21,1330.21,-223.0,160.0,310.0,35000.0,13.79,118.57,18.3,57.3,19.0,17.4,4.5,3.1,34.5,15.2,455.0,34.1,159.2,32.6,4.2,66.35,12.05,3.33,1.75,1.03,yellow,0.0,10/31/2022 10:18:12,NA,32-1
2055,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT466$ROW2$RANGE32$PHG39 X PHN82,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,5.0,2,32,466.0,PHG39 X PHN82,2022-05-17,2022-07-26,2022-07-21,70.0,65.0,-5.0,1424.12,1307.06,-117.06,120.0,310.0,33000.0,28.29,251.54,15.5,58.6,19.1,17.0,4.1,2.9,36.0,16.0,506.0,28.6,152.2,22.4,4.33,71.95,8.81,4.43,0.3,0.81,yellow,0.0,10/31/2022 10:56:32,NA,32-2
2056,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT467$ROW3$RANGE32$LH195 X PHZ51,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,5.0,3,32,467.0,LH195 X PHZ51,2022-05-17,2022-07-26,2022-07-25,70.0,69.0,-1.0,1424.12,1406.62,-17.5,150.0,310.0,33000.0,20.94,185.82,15.7,58.4,19.0,17.4,4.0,2.4,38.2,17.0,601.0,30.2,176.3,30.3,4.29,72.21,9.16,4.24,0.43,0.93,yellow,0.0,10/31/2022 12:20:55,NA,32-3
2057,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT468$ROW4$RANGE32$PHP02 X LH198,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,68.0,5.0,4,32,468.0,PHP02 X LH198,2022-05-17,2022-07-22,2022-07-21,66.0,65.0,-1.0,1330.21,1307.06,-23.15,140.0,290.0,34000.0,22.58,198.62,16.4,57.6,13.0,11.9,4.0,2.5,27.0,15.5,394.0,33.6,124.5,20.3,3.85,68.22,10.91,3.67,0.92,0.99,yellow,0.0,10/31/2022 12:58:56,NA,32-4
2058,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT469$ROW5$RANGE32$PHP02 X PHK76,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,67.0,5.0,5,32,469.0,PHP02 X PHK76,2022-05-17,2022-07-20,2022-07-18,64.0,62.0,-2.0,1285.07,1232.44,-52.62,130.0,290.0,33500.0,23.3,212.37,13.4,59.3,18.5,17.4,4.4,3.0,31.2,14.8,450.0,36.5,167.3,27.7,3.92,66.83,10.76,4.13,0.96,1.07,orange,0.0,10/31/2022 14:3:40,NA,32-5
2059,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT470$ROW6$RANGE32$PHK56 X LH82,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,64.0,5.0,6,32,470.0,PHK56 X LH82,2022-05-17,2022-07-22,2022-07-21,66.0,65.0,-1.0,1330.21,1307.06,-23.15,130.0,280.0,32000.0,24.03,215.94,14.6,59.6,17.6,15.8,4.5,3.0,35.5,18.0,579.0,28.8,170.9,26.5,3.59,69.79,10.08,3.92,0.78,0.95,yellow,4.69,11/01/2022 9:7:20,NA,32-6
2060,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT471$ROW7$RANGE32$LH198 X PHZ51,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,68.0,5.0,7,32,471.0,LH198 X PHZ51,2022-05-17,2022-07-25,2022-07-21,69.0,65.0,-4.0,1406.62,1307.06,-99.56,130.0,310.0,34000.0,21.7,196.45,13.9,60.0,17.0,16.2,3.9,2.9,31.2,15.5,444.0,32.0,144.8,27.8,5.12,68.92,10.73,4.09,1.21,1.05,yellow,0.0,11/01/2022 9:45:8,NA,32-7
2061,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT472$ROW8$RANGE32$LH123HT X PHB47,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,67.0,5.0,8,32,472.0,LH123HT X PHB47,2022-05-17,2022-07-25,2022-07-22,69.0,66.0,-3.0,1406.62,1330.21,-76.4,140.0,320.0,33500.0,22.54,201.62,15.0,58.9,17.1,15.9,3.5,2.4,34.8,14.0,489.0,26.4,134.4,20.9,3.37,70.24,10.35,3.77,1.02,0.79,yellow,0.0,11/01/2022 10:53:49,NA,32-8
2062,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT481$ROW1$RANGE33$LH123HT X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,69.0,5.0,1,33,481.0,LH123HT X 3IIH6,2022-05-17,2022-07-26,2022-07-25,70.0,69.0,-1.0,1424.12,1406.62,-17.5,140.0,NA,34500.0,20.92,188.78,14.2,59.5,17.6,16.0,4.0,2.9,36.0,15.5,502.0,29.4,147.7,23.4,4.54,70.6,9.88,4.67,0.72,0.91,yellow,0.0,10/31/2022 10:18:46,NA,33-1
2063,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT482$ROW2$RANGE33$PHW52 X PHM49,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,61.0,5.0,2,33,482.0,PHW52 X PHM49,2022-05-17,2022-07-28,2022-07-25,72.0,69.0,-3.0,1469.03,1406.62,-62.41,110.0,280.0,30500.0,22.73,196.91,17.7,57.3,16.1,14.0,4.1,2.5,25.8,14.5,350.0,31.5,108.5,14.3,4.51,69.64,11.34,4.56,1.06,1.01,yellow,0.0,10/31/2022 10:57:15,NA,33-2
2064,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT483$ROW3$RANGE33$HOEGEMEYER 7089 AMXT,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,58.0,5.0,3,33,483.0,HOEGEMEYER 7089 AMXT,2022-05-17,2022-07-21,2022-07-21,65.0,65.0,0.0,1307.06,1307.06,0.0,110.0,260.0,29000.0,25.41,231.27,13.5,59.7,19.8,17.4,4.2,2.6,37.0,15.0,557.0,35.5,194.5,25.8,4.17,72.54,8.92,4.21,0.39,0.92,yellow,0.0,10/31/2022 12:21:39,NA,33-3
2065,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT484$ROW4$RANGE33$4N506 X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,67.0,5.0,4,33,484.0,4N506 X 3IIH6,2022-05-17,2022-07-25,2022-07-21,69.0,65.0,-4.0,1406.62,1307.06,-99.56,160.0,320.0,33500.0,20.17,180.41,15.0,58.4,18.0,15.2,4.5,2.9,32.0,16.5,502.0,31.0,161.9,22.9,4.31,68.49,8.46,4.06,0.76,1.01,yellow,0.0,10/31/2022 12:59:34,NA,33-4
2066,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT485$ROW5$RANGE33$PHK56 X LH145,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,5.0,5,33,485.0,PHK56 X LH145,2022-05-17,2022-07-20,2022-07-18,64.0,62.0,-2.0,1285.07,1232.44,-52.62,120.0,290.0,33000.0,20.35,187.53,12.4,60.1,18.8,18.0,3.8,2.0,41.0,15.5,622.0,29.4,176.0,22.2,4.11,69.26,8.71,3.03,1.07,0.95,yellow,0.0,10/31/2022 14:4:20,NA,33-5
2067,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT486$ROW6$RANGE33$PHP02 X LH145,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,5.0,6,33,486.0,PHP02 X LH145,2022-05-17,2022-07-19,2022-07-16,63.0,60.0,-3.0,1258.26,1184.69,-73.56,120.0,270.0,33000.0,18.14,163.94,14.1,59.9,18.9,18.0,4.1,3.0,36.5,15.5,516.0,31.3,166.8,26.5,4.52,67.88,11.14,4.35,1.2,1.09,yellow,0.0,11/01/2022 9:8:4,NA,33-6
2068,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT487$ROW7$RANGE33$PHN46 X W606S,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,62.0,5.0,7,33,487.0,PHN46 X W606S,2022-05-17,2022-07-25,2022-07-24,69.0,68.0,-1.0,1406.62,1382.47,-24.14,140.0,290.0,31000.0,20.9,188.93,14.1,59.8,18.1,16.5,4.8,3.4,36.0,17.0,590.0,30.4,185.6,25.3,4.36,72.44,8.41,4.01,0.19,0.84,orange,0.0,11/01/2022 9:45:41,NA,33-7
2069,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT488$ROW8$RANGE33$B37 X OH43,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,69.0,5.0,8,33,488.0,B37 X OH43,2022-05-17,2022-07-26,2022-07-21,70.0,65.0,-5.0,1424.12,1307.06,-117.06,140.0,310.0,34500.0,13.71,120.24,16.7,57.8,15.4,12.6,3.9,2.6,25.0,15.8,314.0,27.6,91.2,24.7,4.22,66.61,12.19,4.15,1.59,0.92,yellow,0.0,11/01/2022 10:54:22,NA,33-8
2070,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT497$ROW1$RANGE34$PHN46 X PHB47,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,46.0,5.0,1,34,497.0,PHN46 X PHB47,2022-05-17,2022-07-25,2022-07-24,69.0,68.0,-1.0,1406.62,1382.47,-24.14,130.0,290.0,23000.0,14.44,130.45,14.1,59.8,18.0,16.0,4.0,2.2,38.5,14.0,508.0,32.7,121.7,23.2,2.84,72.05,8.96,3.39,0.8,0.71,yellow,0.0,10/31/2022 10:19:21,NA,34-1
2071,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT498$ROW2$RANGE34$B73 X PHM49,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,41.0,5.0,2,34,498.0,B73 X PHM49,2022-05-17,2022-07-26,2022-07-24,70.0,68.0,-2.0,1424.12,1382.47,-41.65,140.0,300.0,20500.0,15.71,136.07,17.6,57.4,17.1,16.4,4.4,2.5,40.2,17.0,674.0,28.6,194.2,26.5,2.91,69.24,9.32,3.45,0.9,0.99,yellow,0.0,10/31/2022 10:57:48,NA,34-2
2072,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT499$ROW3$RANGE34$PHG39 X PHM49,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,67.0,5.0,3,34,499.0,PHG39 X PHM49,2022-05-17,2022-07-26,2022-07-25,70.0,69.0,-1.0,1424.12,1406.62,-17.5,130.0,270.0,33500.0,22.31,195.9,16.5,57.7,13.8,13.1,4.0,2.1,27.8,17.0,411.0,31.6,128.8,16.3,3.3,70.65,10.42,3.63,0.9,0.87,yellow,2.99,10/31/2022 12:22:18,NA,34-3
2073,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT500$ROW4$RANGE34$PHK76 X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,63.0,5.0,4,34,500.0,PHK76 X 3IIH6,2022-05-17,2022-07-21,2022-07-20,65.0,64.0,-1.0,1307.06,1285.07,-21.99,140.0,310.0,31500.0,21.74,199.01,13.0,59.8,17.5,15.9,3.9,2.4,35.0,16.5,507.0,26.3,142.0,19.7,3.25,71.63,8.98,3.95,0.12,0.85,yellow,0.0,10/31/2022 13:0:7,NA,34-4
2074,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT501$ROW5$RANGE34$B84 X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,68.0,5.0,5,34,501.0,B84 X 3IIH6,2022-05-17,2022-07-25,2022-07-21,69.0,65.0,-4.0,1406.62,1307.06,-99.56,150.0,310.0,34000.0,20.97,192.88,12.6,59.9,16.4,15.2,4.5,2.5,34.5,16.0,482.0,31.4,160.4,25.1,4.1,72.82,9.28,3.71,1.5,1.18,yellow,0.0,10/31/2022 14:5:0,NA,34-5
2075,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT502$ROW6$RANGE34$PHK76 X LH145,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,65.0,5.0,6,34,502.0,PHK76 X LH145,2022-05-17,2022-07-20,2022-07-17,64.0,61.0,-3.0,1285.07,1209.8,-75.27,120.0,290.0,32500.0,17.67,160.28,13.8,60.1,16.8,15.5,3.5,2.8,32.2,14.5,474.0,24.3,121.7,22.4,3.45,71.01,10.45,3.85,0.54,0.72,yellow,1.54,11/01/2022 9:8:44,NA,34-6
2076,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT503$ROW7$RANGE34$PHZ51 X LH145,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,58.0,5.0,7,34,503.0,PHZ51 X LH145,2022-05-17,2022-07-21,2022-07-20,65.0,64.0,-1.0,1307.06,1285.07,-21.99,130.0,310.0,29000.0,17.32,156.45,14.2,59.7,18.4,16.6,3.8,2.4,36.0,16.5,512.0,28.4,144.1,23.8,2.35,71.52,8.99,3.78,0.93,0.8,yellow,1.72,11/01/2022 9:46:17,NA,34-7
2077,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT504$ROW8$RANGE34$PHP02 X PHB47,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,62.0,5.0,8,34,504.0,PHP02 X PHB47,2022-05-17,2022-07-21,2022-07-18,65.0,62.0,-3.0,1307.06,1232.44,-74.62,120.0,280.0,31000.0,19.91,178.1,15.0,58.7,16.8,14.8,3.8,2.0,28.8,15.5,441.0,29.9,130.3,19.3,2.36,67.06,10.7,3.71,1.35,0.98,yellow,1.61,11/01/2022 10:54:59,NA,34-8
2078,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT514$ROW2$RANGE35$LH185 X LH82,North Platte1,North Platte1,8.6,High,225.0,NA,17.0,14.0,5.0,2,35,514.0,LH185 X LH82,2022-05-17,2022-07-26,2022-07-24,70.0,68.0,-2.0,1424.12,1382.47,-41.65,120.0,290.0,7206.0,NA,NA,NA,NA,18.1,16.5,4.5,2.5,40.0,16.5,650.0,31.1,203.2,29.5,3.04,69.4,10.34,2.41,1.35,0.95,yellow,0.0,10/31/2022 10:58:17,NA,35-2
2079,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT515$ROW3$RANGE35$F42 X MO17,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,55.0,5.0,3,35,515.0,F42 X MO17,2022-05-17,2022-07-25,2022-07-24,69.0,68.0,-1.0,1406.62,1382.47,-24.14,120.0,290.0,27500.0,12.28,108.19,16.2,57.9,17.8,16.4,4.4,2.5,39.2,16.0,563.0,29.6,176.8,23.7,2.94,70.47,9.65,2.65,1.05,0.87,yellow,0.0,10/31/2022 12:22:56,NA,35-3
2080,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT516$ROW4$RANGE35$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,55.0,5.0,4,35,516.0,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-25,70.0,69.0,-1.0,1424.12,1406.62,-17.5,120.0,260.0,27500.0,20.15,184.53,13.0,59.7,16.1,14.9,3.9,2.0,34.2,14.5,447.0,22.0,89.6,14.5,3.12,72.99,8.73,3.77,1.65,1.24,yellow,0.0,10/31/2022 13:0:45,NA,35-4
2081,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT517$ROW5$RANGE35$PHK56 X LH185,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,56.0,5.0,5,35,517.0,PHK56 X LH185,2022-05-17,2022-07-25,2022-07-24,69.0,68.0,-1.0,1406.62,1382.47,-24.14,100.0,270.0,28000.0,18.14,165.36,13.4,59.3,18.4,17.4,4.5,2.5,41.2,13.5,488.0,38.6,197.5,27.5,3.2,69.22,9.41,2.58,1.47,0.8,yellow,0.0,10/31/2022 14:5:34,NA,35-5
2082,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT518$ROW6$RANGE35$PHB47 X PHK56,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,47.0,5.0,6,35,518.0,PHB47 X PHK56,2022-05-17,2022-07-25,2022-07-22,69.0,66.0,-3.0,1406.62,1330.21,-76.4,110.0,290.0,23500.0,NA,NA,NA,NA,18.8,17.5,4.5,2.5,44.8,16.0,636.0,32.5,209.9,33.0,3.13,68.54,11.19,4.29,1.09,0.84,yellow,0.0,11/01/2022 9:9:14,Left row ran over,35-6
2083,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT519$ROW7$RANGE35$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,55.0,5.0,7,35,519.0,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-25,70.0,69.0,-1.0,1424.12,1406.62,-17.5,130.0,290.0,27500.0,19.46,176.51,13.8,60.0,18.5,17.2,4.5,2.5,40.8,16.0,561.0,32.1,177.2,25.7,2.57,67.04,9.83,3.71,1.62,1.25,yellow,0.0,11/01/2022 9:46:47,NA,35-7
2084,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP1$PLOT520$ROW8$RANGE35$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,55.0,5.0,8,35,520.0,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-25,70.0,69.0,-1.0,1424.12,1406.62,-17.5,120.0,290.0,27500.0,NA,NA,NA,NA,16.0,14.4,4.1,2.4,33.8,15.5,480.0,29.4,142.5,19.9,2.66,68.17,9.37,3.77,1.46,1.14,yellow,0.0,11/01/2022 10:55:28,Left row ran over,35-8
2085,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT361$ROW9$RANGE25$PHP02 X PHJ89,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,64.0,6.0,9,25,361.0,PHP02 X PHJ89,2022-05-17,2022-07-20,2022-07-18,64.0,62.0,-2.0,1285.07,1232.44,-52.62,130.0,270.0,32000.0,22.67,208.69,12.5,60.3,16.5,15.2,4.5,3.0,33.8,14.0,430.0,30.5,130.1,16.6,4.88,71.43,9.35,4.05,0.74,0.96,yellow,0.0,11/01/2022 11:20:53,NA,25-9
2086,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT362$ROW10$RANGE25$SYNGENTA NK0760-3111,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,67.0,6.0,10,25,362.0,SYNGENTA NK0760-3111,2022-05-17,2022-07-26,2022-07-25,70.0,69.0,-1.0,1424.12,1406.62,-17.5,140.0,290.0,33500.0,26.69,247.05,12.0,59.9,17.0,15.0,4.2,2.5,35.8,16.5,530.0,30.2,159.4,20.5,3.91,68.0,8.92,4.16,1.37,1.28,yellow,0.0,11/01/2022 12:45:13,NA,25-10
2087,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT363$ROW11$RANGE25$LH195 X LH185,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,70.0,6.0,11,25,363.0,LH195 X LH185,2022-05-17,2022-07-29,2022-07-25,73.0,69.0,-4.0,1487.92,1406.62,-81.31,140.0,280.0,35000.0,22.77,204.34,14.7,58.3,16.6,16.1,4.6,2.6,35.8,15.0,502.0,33.4,166.4,19.4,4.18,67.27,10.39,3.82,1.19,1.19,yellow,0.0,11/01/2022 13:40:7,NA,25-11
2088,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT364$ROW12$RANGE25$F42 X OH43,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,63.0,6.0,12,25,364.0,F42 X OH43,2022-05-17,2022-07-26,2022-07-21,70.0,65.0,-5.0,1424.12,1307.06,-117.06,140.0,290.0,31500.0,17.15,150.04,16.8,56.9,14.8,13.6,4.6,3.0,30.8,16.0,440.0,29.7,127.7,20.6,4.4,69.08,11.18,4.25,0.99,1.1,yellow,0.0,11/01/2022 14:12:45,NA,25-12
2089,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT365$ROW13$RANGE25$LH195 X LH123HT,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,6.0,13,25,365.0,LH195 X LH123HT,2022-05-17,2022-07-28,2022-07-26,72.0,70.0,-2.0,1469.03,1424.12,-44.91,150.0,290.0,33000.0,27.94,252.76,14.0,58.8,17.1,16.5,4.4,2.6,36.0,15.0,517.0,31.8,161.1,24.8,4.97,70.56,10.5,4.18,1.06,1.07,yellow,0.0,11/01/2022 15:6:17,NA,25-13
2090,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT366$ROW14$RANGE25$PHB47 X PHK56,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,66.0,6.0,14,25,366.0,PHB47 X PHK56,2022-05-17,2022-07-22,2022-07-22,66.0,66.0,0.0,1330.21,1330.21,0.0,130.0,300.0,33000.0,26.05,237.15,13.5,59.0,15.5,14.0,4.5,2.5,34.2,15.0,457.0,30.8,135.5,19.2,4.74,69.33,9.63,4.54,0.8,0.84,yellow,0.0,11/01/2022 15:36:7,NA,25-14
2091,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT367$ROW15$RANGE25$B73 X PHN82,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,67.0,6.0,15,25,367.0,B73 X PHN82,2022-05-17,2022-07-26,2022-07-24,70.0,68.0,-2.0,1424.12,1382.47,-41.65,160.0,310.0,33500.0,25.68,226.02,16.3,57.4,16.4,14.4,4.9,3.0,35.8,14.0,514.0,26.9,171.6,26.4,4.54,72.51,8.71,3.91,0.44,0.91,yellow,0.0,11/01/2022 16:14:8,NA,25-15
2092,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT368$ROW16$RANGE25$LH195 X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,68.0,6.0,16,25,368.0,LH195 X 3IIH6,2022-05-17,2022-07-25,2022-07-21,69.0,65.0,-4.0,1406.62,1307.06,-99.56,150.0,290.0,34000.0,22.29,201.73,14.0,58.7,18.8,17.2,4.6,2.9,39.8,17.5,645.0,27.1,175.0,21.2,3.85,69.13,8.19,3.65,1.09,1.19,yellow,0.0,11/01/2022 16:44:54,NA,25-16
2093,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT377$ROW9$RANGE26$LH74 X PHM49,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,65.0,6.0,9,26,377.0,LH74 X PHM49,2022-05-17,2022-07-25,2022-07-24,69.0,68.0,-1.0,1406.62,1382.47,-24.14,130.0,270.0,32500.0,20.98,189.7,14.0,59.3,16.8,14.5,4.0,2.0,33.0,13.0,403.0,35.7,143.8,18.7,4.65,69.91,10.24,5.25,0.42,1.0,yellow,0.0,11/01/2022 11:21:30,NA,26-9
2094,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT378$ROW10$RANGE26$PHT69 X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,65.0,6.0,10,26,378.0,PHT69 X 3IIH6,2022-05-17,2022-07-20,2022-07-17,64.0,61.0,-3.0,1285.07,1209.8,-75.27,130.0,290.0,32500.0,22.59,211.73,10.9,60.8,17.6,16.8,3.9,2.4,33.2,16.0,472.0,29.7,142.7,17.6,3.57,69.6,8.3,3.91,1.21,1.2,yellow,0.0,11/01/2022 12:46:8,NA,26-10
2095,NORTH PLATTE$HIPS - FULL IRRIGATION - HIGH NITROGEN$REP2$PLOT379$ROW11$RANGE26$4N506 X 3IIH6,North Platte1,North Platte1,8.6,High,225.0,NA,17.5,67.0,6.0,11,26,379.0,4N506 X 3IIH6,2022-05-17,2022-07-25,2022-07-22,69.0,66.0,-3.0,1406.62,1330.21,-76.4,170.0,330.0,33500.0,20.13,183.15,13.5,59.0,17.4,15.5,4.0,2.5,32.8,16.0,468.0,31.3,143.7,22.4,4.56,71.36,9.01,4.31,0.57,0.94,yellow,0.0,11/01/2022 13:40:37,NA,26-11
